filename,score,entropy
"The rugged, weathered texture of the old leather saddle was a testament to the hardworking cowboy's _00004.png",0.0387,60.66217041015625
"The rugged, weathered texture of the old leather saddle was a testament to the hardworking cowboy's _00004.png",0.0387,53.67717361450195
The black phone was resting on the silver charger._00004.png,0.4916,46.824989318847656
The black phone was resting on the silver charger._00004.png,0.4916,37.713436126708984
The flickering candle illuminated the cozy room and the dark corner._00004.png,0.3869,41.348514556884766
The flickering candle illuminated the cozy room and the dark corner._00004.png,0.3869,20.6876220703125
The prickly green cactus contrasted with the smooth white walls._00004.png,0.6346,37.56772232055664
The prickly green cactus contrasted with the smooth white walls._00004.png,0.6346,39.993377685546875
The black chair was next to the silver table._00004.png,0.0154,74.78874206542969
The black chair was next to the silver table._00004.png,0.0154,52.95279312133789
The yellow cone was suspended in mid-air near the orange pyramid and the green cylinder._00004.png,0.0015,45.61949920654297
The slimy green frog hopped onto the wet brown lily pad._00004.png,0.2571,39.94395446777344
The slimy green frog hopped onto the wet brown lily pad._00004.png,0.2571,50.238243103027344
The rough brick was on top of the smooth tile._00004.png,0.0178,41.307373046875
The rough brick was on top of the smooth tile._00004.png,0.0178,46.71166229248047
The rough brown bark of the tree contrasted with the soft green leaves._00004.png,0.2055,101.82051849365234
The rough brown bark of the tree contrasted with the soft green leaves._00004.png,0.2055,84.60990142822266
The colorful balloons floated near the sleek black hot air balloon._00004.png,0.7095,46.83113098144531
The bright blue bird perched on the rough brown branch._00004.png,0.5358,56.961631774902344
The bright blue bird perched on the rough brown branch._00004.png,0.5358,65.24536895751953
The hot yellow sunflower leaned next to the cool blue vase._00004.png,0.3236,27.973800659179688
The comfortable recliner cradled the tired body and the hard floor._00004.png,0.0923,50.629051208496094
The comfortable recliner cradled the tired body and the hard floor._00004.png,0.0923,51.81254196166992
The soft blue blanket contrasted with the rough wooden floor._00004.png,0.3379,77.04023742675781
The soft blue blanket contrasted with the rough wooden floor._00004.png,0.3379,71.06690216064453
The silver fork was resting on the brown napkin._00004.png,0.7321,55.115447998046875
The silver fork was resting on the brown napkin._00004.png,0.7321,53.69929885864258
"The smooth, glossy surface of the lake reflected the fiery colors of the sunset, a serene oasis of t_00004.png",0.0061,36.8365592956543
"The smooth, glossy surface of the lake reflected the fiery colors of the sunset, a serene oasis of t_00004.png",0.0061,21.522171020507812
The pentagonal pyramid was balanced on the edge of the rough square and the rectangular prism._00004.png,0.0033,25.708738327026367
The pentagonal pyramid was balanced on the edge of the rough square and the rectangular prism._00004.png,0.0033,23.733495712280273
The striped rug was on top of the brown carpet._00004.png,0.2309,33.323768615722656
The striped rug was on top of the brown carpet._00004.png,0.2309,34.44129943847656
The heavy traffic clogged the busy street and the quiet alleyway._00004.png,0.0443,113.5348129272461
The heavy traffic clogged the busy street and the quiet alleyway._00004.png,0.0443,116.84274291992188
The sleek black cat sat next to the fluffy white pillow._00004.png,0.1615,29.85052490234375
The fresh flowers bloomed in the colorful garden and the gray vase._00004.png,0.3362,104.20488739013672
The fresh flowers bloomed in the colorful garden and the gray vase._00004.png,0.3362,100.52157592773438
"The jagged, rocky cliffs loomed above the crashing waves, a treacherous challenge for even the brave_00004.png",0.4674,105.0352783203125
"The jagged, rocky cliffs loomed above the crashing waves, a treacherous challenge for even the brave_00004.png",0.4674,115.76232147216797
The rough square was nestled between the smooth rectangle and the bumpy sphere._00004.png,0.0168,17.47662925720215
The rough square was nestled between the smooth rectangle and the bumpy sphere._00004.png,0.0168,27.400426864624023
"The soft, billowing curtains fluttered in the gentle breeze, adding a touch of elegance to the room._00005.png",0.3438,50.13687515258789
"The soft, billowing curtains fluttered in the gentle breeze, adding a touch of elegance to the room._00005.png",0.3438,58.586448669433594
"The tall, elegant giraffes gracefully strode across the savannah, their long necks bending down to n_00005.png",0.2815,98.57197570800781
"The tall, elegant giraffes gracefully strode across the savannah, their long necks bending down to n_00005.png",0.2815,96.36554718017578
The spicy curry simmered on the hot stove and the cool plate._00005.png,0.0152,70.44573974609375
The spicy curry simmered on the hot stove and the cool plate._00005.png,0.0152,65.36920928955078
The white shirt was on top of the black pants._00005.png,0.0004,45.466861724853516
The white shirt was on top of the black pants._00005.png,0.0004,40.04741668701172
The metallic sphere was nestled between the wooden rectangle and the textured cube._00005.png,0.2761,50.773216247558594
The metallic sphere was nestled between the wooden rectangle and the textured cube._00005.png,0.2761,51.54678726196289
The translucent sphere floated near the opaque cube and the metallic hexagon._00005.png,0.2669,41.39569854736328
"The warm, welcoming glow of the lanterns illuminated the bustling night market, as the vendors hawke_00005.png",0.2825,74.24759674072266
"The warm, welcoming glow of the lanterns illuminated the bustling night market, as the vendors hawke_00005.png",0.2825,84.68603515625
"The soft, fluffy texture of the cotton candy melted in the mouth, a sugary treat of childhood nostal_00005.png",0.0014,41.02842330932617
"The soft, fluffy texture of the cotton candy melted in the mouth, a sugary treat of childhood nostal_00005.png",0.0014,75.55587768554688
The sleek black laptop sat on the clean white desk._00005.png,0.6104,25.649398803710938
The sleek black laptop sat on the clean white desk._00005.png,0.6104,19.048784255981445
The yellow pencil was next to the blue pen._00005.png,0.4844,33.817691802978516
The yellow pencil was next to the blue pen._00005.png,0.4844,25.044692993164062
The smooth white marble statue stood in front of the rough grey wall._00005.png,0.0354,120.83255004882812
The smooth white marble statue stood in front of the rough grey wall._00005.png,0.0354,118.28421020507812
The fluffy pillows cushioned the tired head and the hard couch._00005.png,0.0202,63.90888595581055
The fluffy pillows cushioned the tired head and the hard couch._00005.png,0.0202,50.69428253173828
The rectangular mirror was hung above the black dresser._00005.png,0.4304,49.70568084716797
The rectangular mirror was hung above the black dresser._00005.png,0.4304,52.28487014770508
The shiny silver watch ticked on the rough wooden nightstand._00005.png,0.0843,62.43281936645508
The shiny silver watch ticked on the rough wooden nightstand._00005.png,0.0843,47.22470474243164
"The smooth, polished surface of the marble countertop gleamed in the sunlight, a luxurious material _00005.png",0.1955,30.460269927978516
"The smooth, polished surface of the marble countertop gleamed in the sunlight, a luxurious material _00005.png",0.1955,36.15977478027344
The blue bowl was on top of the white placemat._00005.png,0.2423,37.302040100097656
The blue bowl was on top of the white placemat._00005.png,0.2423,49.35212707519531
The striped rug was next to the beige armchair._00005.png,0.4364,42.07182693481445
The striped rug was next to the beige armchair._00005.png,0.4364,59.224666595458984
The fragrant candle burned on the smooth table and the textured shelf._00005.png,0.4905,43.25735855102539
The fragrant candle burned on the smooth table and the textured shelf._00005.png,0.4905,72.59423065185547
"The plump, red cherries hung low on the branches, ripe and ready for picking by eager hands._00005.png",0.0383,76.59842681884766
"The plump, red cherries hung low on the branches, ripe and ready for picking by eager hands._00005.png",0.0383,90.44990539550781
The flickering fire lit up the cozy room and the dark night sky._00005.png,0.3023,29.735780715942383
The flickering fire lit up the cozy room and the dark night sky._00005.png,0.3023,48.534461975097656
The black camera was next to the white tripod._00005.png,0.2871,46.705284118652344
The black camera was next to the white tripod._00005.png,0.2871,44.27257537841797
The bright yellow sunflower stood tall next to the soft green grass._00005.png,0.7799,35.31425476074219
The fresh sushi rolled the sticky rice and the tender fish._00005.png,0.405,90.99576568603516
The fresh sushi rolled the sticky rice and the tender fish._00005.png,0.405,79.711181640625
"The sharp, crisp crack of the bat hitting the ball signaled a home run, a moment of triumph._00005.png",0.0009,69.58643341064453
"The sharp, crisp crack of the bat hitting the ball signaled a home run, a moment of triumph._00005.png",0.0009,74.14382934570312
"The fiery, blazing sun sank below the horizon, painting the sky with a spectrum of orange and red hu_00005.png",0.0121,39.49747085571289
The black chair was on the left of the white table._00005.png,0.5005,52.51454544067383
The black chair was on the left of the white table._00005.png,0.5005,57.47361755371094
The colorful hot air balloon floated near the dark grey storm clouds._00005.png,0.0081,45.12803649902344
"The soft, plush cushions of the movie theater seats welcomed the moviegoers, as they settled in for _00005.png",0.0925,44.77803421020508
"The soft, plush cushions of the movie theater seats welcomed the moviegoers, as they settled in for _00005.png",0.0925,41.768795013427734
The white cat is lying on the brown sofa._00005.png,0.7019,65.76422119140625
